,CVE_DOC,FECHA_DOC,NOMBRE_VENDEDOR,NOMBRE_CLIENTE,CANT,CVE_ART,DESCR,PRECIO_UNITARIO,COSTO_UNITARIO,COSTO_UNITARIO_CALCULADO,SUBTOTAL_PARTIDA,COSTO_TOTAL_CALCULADO,MARGEN_UNITARIO_CALCULADO,MARGEN_TOTAL_CALCULADO
835,F38641,2022-07-21,ALFREDO CANELA,PKD,2,CS38K2025A2D,"CAS INOX 3/8""ØX5 1/2"" 250W240V EX1.5M PL",1050.69,0.0,270.68,2101.38,541.35,780.01,1560.03
836,F38641,2022-07-21,ALFREDO CANELA,PKD,2,TUE00366,"TUB INOX 5/16""ØX205MM 1500W240V ESPIR/BU",2132.55,0.0,230.7,4265.1,461.4,1901.85,3803.7
837,F38642,2022-07-21,ALFREDO CANELA,PAS APPLIANCE SYSTEMS,4,PA00008,P.CUARZO 98MMX340MM 1600W110V EXT11CM TK,3650.0,790.28,790.28,14600.0,3161.13,2859.72,11438.87
838,F38642,2022-07-21,ALFREDO CANELA,PAS APPLIANCE SYSTEMS,4,PA00009,P.CUARZO 98MMX340MM 1600W110V EXT. 11CM,3250.0,753.71,753.71,13000.0,3014.83,2496.29,9985.17
839,F38643,2022-07-21,ALFREDO CANELA,PAS APPLIANCE SYSTEMS,5,PA00005,P.CUARZO 10CMX25.5CM 1000W240V EX40CM TK,2550.0,703.11,703.11,12750.0,3515.54,1846.89,9234.46
841,F38646,2022-07-22,ALFREDO CANELA,OSANIA CLEANING & SANITIZING,21,TUA00464,"TUB INOX ALETADA 7/16""ØX26CM 950W277V U",916.36,0.0,264.47,19243.56,5553.86,651.89,13689.7
842,F38648,2022-07-22,LETICIA RAMIREZ HERNANDEZ,JUAN CARLOS HERNANDEZ PEREZ,1,TUE00172,"TUB INOX 1/2""ØX670MM 22.5W480V BRIDA 6""",25258.15,5169.85,5169.85,25258.15,5169.85,20088.3,20088.3
843,F38649,2022-07-22,LETICIA RAMIREZ HERNANDEZ,PEDRO ANTONIO SOTO IBARRA,4,TUE00247,"TUB INOX 7/16""ØX490MM U ESP 3200W 220V",961.45,0.0,324.71,3845.8,1298.83,636.74,2546.97
850,F38663,2022-07-26,LETICIA RAMIREZ HERNANDEZ,FRANCISCO JAVIER MEDINA SANCHEZ,2,TUA00463,"TUB INOX 1/2""X66CM 4500W 480V 2 1/2"" 3PZ",4188.63,0.0,1931.62,8377.26,3863.23,2257.01,4514.03
851,F38665,2022-07-26,DIEGO ARMANDO LEON DURAN,AIRBUS HELICOPTERS MEXICO QUERETARO,1,RP00165,REPARACION DE BATIDOR 16.6KW 440V,14000.0,0.0,277.5,14000.0,277.5,13722.5,13722.5
852,F38669,2022-07-26,LETICIA RAMIREZ HERNANDEZ,JUAN ANTONIO RESENDIZ UGALDE,12,TUA00436,"TUB INOX 5/16""ØX190MM 1250W127V TAP1""NPT",825.0,333.0,333.0,9900.0,3995.98,492.0,5904.02
853,F38672,2022-07-26,ALFREDO CANELA,DONGA HWASUNG MEXICO,10,PT00047,"PT-100 3/16""Øx3 1/2"" LONG EXT3MTS,3HILOS",810.0,257.6,257.6,8100.0,2575.95,552.4,5524.05
854,F38675,2022-07-27,LETICIA RAMIREZ HERNANDEZ,EDGAR GARCIA HERNANDEZ,1,TUE00061,"TUB COBRE 7/16""Øx415MM 18KW 500V ""J"" 3PZ",3521.6,1225.86,1225.86,3521.6,1225.86,2295.74,2295.74
856,F38688,2022-07-28,LETICIA RAMIREZ HERNANDEZ,INDUSTRIA LECHERA DE SAN JUAN DEL RIO,4,PT00089,"PT-100 3/8""ØX4"" EXT.1.5MT CON-1/4""NPT",1205.0,0.0,282.91,4820.0,1131.63,922.09,3688.37
859,F38692,2022-07-28,LETICIA RAMIREZ HERNANDEZ,FRANCISCO JAVIER RENTERIA MENDEZ,1,TUA00438,"TUB INOX 3/8""ØX35CM 3200W240V J TAP11/2""",1697.71,567.27,567.27,1697.71,567.27,1130.44,1130.44
860,F38698,2022-07-29,ALFREDO CANELA,ELICAMEX,5,WRE-2774,BAN MICA Ø120MM X 50 MM 700W 440V T TOR,821.3,0.0,75.77,4106.5,378.86,745.53,3727.64
861,F38700,2022-07-29,ALFREDO CANELA,LBQ FOUNDRY,1,RM00043,RESISTENCIA 10CMX10CM 1060W120V B/CERAMI,4125.0,0.0,193.86,4125.0,193.86,3931.14,3931.14
862,F38702,2022-07-29,ALFREDO CANELA,UNIVERSIDAD AUTONOMA DE QUERETARO,1,TUE00369,"TUB INOX 5/16""ØX150MMX221MM 1000W127V BU",1369.18,0.0,197.36,1369.18,197.36,1171.82,1171.82
863,F38704,2022-07-29,LETICIA RAMIREZ HERNANDEZ,DESECHOS INDUSTRIALES CONIN,2,BL00059,BAN M/LUNA 165MMØX178MM 2000W 440V T/TOR,886.0,55.23,55.23,1772.0,110.46,830.77,1661.54
866,F38705,2022-07-29,ALFREDO CANELA,KERN LIEBERS MEXICO,1,EE00063,FABRICACIÓN ESPECIAL 1300W 115V,18869.0,0.0,1721.28,18869.0,1721.28,17147.72,17147.72
868,F38706,2022-07-29,ALFREDO CANELA,KERN LIEBERS MEXICO,10,P114R1AB0600,"PT-100 1/4""ØX3 1/2"" CON 1/2""-1/2""NPT C/M",1250.0,0.0,514.93,12500.0,5149.29,735.07,7350.71
869,F38708,2022-07-29,ALFREDO CANELA,AVERY DENNISON,6,CAS00068,"CAS INOX 3/4""ØX12"" 4000W 260V EXT12"" FV",912.0,0.0,301.16,5472.0,1806.93,610.84,3665.07
870,F38708,2022-07-29,ALFREDO CANELA,AVERY DENNISON,6,CAS00069,"CAS INOX 3/4""ØX24"" 2700W 220V EXT.12"" FV",1154.0,0.0,750.38,6924.0,4502.25,403.62,2421.75
872,F38708,2022-07-29,ALFREDO CANELA,AVERY DENNISON,6,CAS00071,"CAS INOX 3/4""ØX260CM 2000W260V EXT.12""FV",888.0,0.0,215.26,5328.0,1291.57,672.74,4036.43
875,F38711,2022-07-29,ALFREDO CANELA,DEACERO USA INC.,16,97020238,"TUBULAR ""U"" 11mmØx510mm 3kW 289/500W 3pz",1939.0,0.0,490.5,31024.0,7848.04,1448.5,23175.96
876,F38716,2022-07-29,LETICIA RAMIREZ HERNANDEZ,CENTRO HOSPITALARIO MAC,3,TUA00468,"TUB INOX 7/16""ØX595MM 5000W 220V ""U"" BUS",1064.0,0.0,330.66,3192.0,991.99,733.34,2200.01
879,F38736,2022-08-02,LETICIA RAMIREZ HERNANDEZ,MANTENIMIENTO DE AIRE REFRIGERACION Y CALEFACCION DEL CENTRO,7,TUE00368,"TUB INOX 5/16""ØX132CM 1500W 127V ESP-BUS",1252.0,0.0,244.61,8764.0,1712.29,1007.39,7051.71
881,F38744,2022-08-03,LETICIA RAMIREZ HERNANDEZ,RAFAEL ESTRELLA MARTINEZ,1,TUA00222,"TUB INOX 5/16""Øx40CMS U 2000W 220V TAPON",1215.5,335.77,335.77,1215.5,335.77,879.73,879.73
887,F38762,2022-08-08,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,4,ECQ-00971,"TUBULAR  ""U"" 5/16""Øx13.5"" 4500W480V 3pz",976.0,396.78,396.78,3904.0,1587.1,579.22,2316.9
888,F38762,2022-08-08,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,30,ECQ-00972,"TUB. ENCAPSULADA 5/16Øx780mm 1500W 240V""",1475.3,291.48,291.48,44259.0,8744.54,1183.82,35514.46
889,F38763,2022-08-08,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,4,ECQ-00971,"TUBULAR  ""U"" 5/16""Øx13.5"" 4500W480V 3pz",976.0,0.0,374.14,3904.0,1496.57,601.86,2407.43
890,F38763,2022-08-08,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,20,ECQ-00972,"TUB. ENCAPSULADA 5/16Øx780mm 1500W 240V""",1475.3,290.21,290.21,29506.0,5804.18,1185.09,23701.82
891,F38763,2022-08-08,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,4,ECQ-01444,"TUBULAR  U"" 1/2""Øx660mm 4500W440V 3pz""",3053.25,844.23,844.23,12213.0,3376.92,2209.02,8836.08
893,F38771,2022-08-09,ALFREDO CANELA,BUSSMANN,4,PJ31L1H1G400,"TER J 3/16""ØX45CM EXT5MT RES/CLAV/MACH",1007.0,0.0,227.21,4028.0,908.84,779.79,3119.16
894,F38773,2022-08-09,LETICIA RAMIREZ HERNANDEZ,JOSE LUIS PIÑA MEJIA,1,TUS00125,"TUB INOX 1/4""ØX110CM 1100W120V RECTA PLA",853.0,0.0,156.55,853.0,156.55,696.45,696.45
895,F38777,2022-08-10,ALFREDO CANELA,OERLIKON BALZERS COATING MEXICO,4,TUA00175,"TUB Ø 7/16 X 71 CM LONG ""U"" 3600W440V",2359.7,338.22,338.22,9438.8,1352.89,2021.48,8085.91
896,F38778,2022-08-10,ALFREDO CANELA,CLEVELAND DIE QUERETARO,1,TUA00471,"TUB INOX 5/16""ØX24CM 750W220V J TAPBOY",1139.86,0.0,301.83,1139.86,301.83,838.03,838.03
898,F38784,2022-08-10,ALFREDO CANELA,DEACERO,3,54020219,"TER EK DOBLE1/2Øx12""x24"" EN INOX-T316""",2464.2,1135.53,1135.53,7392.6,3406.59,1328.67,3986.01
899,F38785,2022-08-10,ALFREDO CANELA,DEACERO,2,93980461,"TERMOPAR K DOBLE CAL8 x18 FUND INOX 316""",2068.5,1261.99,1261.99,4137.0,2523.98,806.51,1613.02
901,F38789,2022-08-10,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,1,TJ00093,"TER J ESCUADRA 3/16""ØX25CMX5CM EXT 1.5MT",785.0,0.0,181.44,785.0,181.44,603.56,603.56
902,F38791,2022-08-10,LETICIA RAMIREZ HERNANDEZ,REVUELTA MONTECARLO,1,TUA00470,"TUB INOX 1/2""ØX500MM 10KW 220V 2 1/2""NPT",5909.84,0.0,1884.35,5909.84,1884.35,4025.49,4025.49
903,F38792,2022-08-10,LETICIA RAMIREZ HERNANDEZ,RODRIGO ROA CARMONA,2,TUA00467,"TUB INOX 7/16""ØX58CM 4200W 480V ""U"" PLAC",2235.9,0.0,628.8,4471.8,1257.6,1607.1,3214.2
904,F38794,2022-08-10,LETICIA RAMIREZ HERNANDEZ,COMERCIALIZADORA DE SERVICIOS ELECTRONICOS Y REFRIGERACION INDUSTRIAL,12,TUA00453,"TUB INOX 5/8""ØX485MM 750W 254V RECTA/ALE",1030.0,0.0,282.47,12360.0,3389.64,747.53,8970.36
906,F38796,2022-08-11,LETICIA RAMIREZ HERNANDEZ,ANHEL ALEJANDRA FONSECA MARTINEZ,1,TUA00469,"TUB INOX 7/16""ØX650MM 7600W 220V 2""NPT",5251.28,0.0,2121.33,5251.28,2121.33,3129.95,3129.95
907,F38797,2022-08-11,ALFREDO CANELA,CLAVOS NACIONALES C.N,30,BOBINA001,BOBINA CAL.8 DSD C/TERMINALES EN INOX,1299.32,430.03,430.03,38979.6,12900.92,869.29,26078.68
908,F38800,2022-08-11,LETICIA RAMIREZ HERNANDEZ,CORPORACION ATSA,1,RP00209,REAPARACION DE HORNO 1500W 127V,1320.0,73.01,73.01,1320.0,73.01,1246.99,1246.99
914,F38809,2022-08-12,LETICIA RAMIREZ HERNANDEZ,APLITECNO,2,TUA00065,"TU Ø 3/8X 1155 MM ""J"" 1500W 440 V",1696.25,572.12,572.12,3392.5,1144.25,1124.13,2248.25
915,F38809,2022-08-12,LETICIA RAMIREZ HERNANDEZ,APLITECNO,1,TUA00066,"TU Ø3/8 X 1155 MM ""J"" 1500W 440V TERMOST",2290.12,917.05,917.05,2290.12,917.05,1373.07,1373.07
916,F38814,2022-08-15,LETICIA RAMIREZ HERNANDEZ,OSCAR ENRIQUE CABRERA VERA,1,TUE00081,"TUB INOX 1/4""Øx355MM 4500W230V ESP/PLAC",2278.45,469.69,469.69,2278.45,469.69,1808.76,1808.76
918,F38817,2022-08-15,LETICIA RAMIREZ HERNANDEZ,HUMARCER DE QUERETARO,4,CM65C1020B02,CAS 6.5MMØX40MM 200W 127V EXT.3MT C/TJ,1587.0,210.34,210.34,6348.0,841.34,1376.66,5506.66
919,F38821,2022-08-15,LETICIA RAMIREZ HERNANDEZ,RETRABAJOS INDUSTRIALES Y LIMPIEZAS ESPECIALIZADAS POLAR,3,TEA00044,"TEA K 1/2""ØX254MMLON 1/2""-1/2""NPT CAB/MA",1598.75,438.86,438.86,4796.25,1316.59,1159.89,3479.66
920,F38821,2022-08-15,LETICIA RAMIREZ HERNANDEZ,RETRABAJOS INDUSTRIALES Y LIMPIEZAS ESPECIALIZADAS POLAR,3,TEE00024,"TER K CAL. 8 x10"" C/FUNDA CERAMICA 17MM",2218.0,0.0,1149.73,6654.0,3449.19,1068.27,3204.81
921,F38824,2022-08-16,LETICIA RAMIREZ HERNANDEZ,INTERCOVAMEX,1,AK00013,"AK 1/8""ØX15"" CONEC3/8""NPTX5/16"" CLAV MAC",785.0,0.0,110.45,785.0,110.45,674.55,674.55
922,F38826,2022-08-16,ALFREDO CANELA,OSANIA CLEANING & SANITIZING,21,TUA00464,"TUB INOX ALETADA 7/16""ØX26CM 950W277V U",916.36,264.47,264.47,19243.56,5553.86,651.89,13689.7
924,F38829,2022-08-16,LETICIA RAMIREZ HERNANDEZ,ANCOP MANTENIMIENTO INTEGRAL,2,TUE00372,"TUB INOX 5/16""ØX352MMX215MM 900W127V TOR",787.5,0.0,90.71,1575.0,181.42,696.79,1393.58
927,F38837,2022-08-17,ALFREDO CANELA,BUSSMANN,2,BO00047,BOB 8020 CAL.22 2.8MMØX2MT GAZA 50MM 127,1654.34,0.0,183.81,3308.68,367.61,1470.53,2941.07
928,F38837,2022-08-17,ALFREDO CANELA,BUSSMANN,3,BO00066,BOB 8020 CAL.22 2.8MMØX3MT GAZA 50MM 127,2481.59,0.0,0.0,7444.77,0.0,2481.59,7444.77
929,F38838,2022-08-17,ALFREDO CANELA,DEACERO,4,47980626,"BANDA MED. LUNA 22.1/2""x6"" 3kW 460V",1130.5,457.78,457.78,4522.0,1831.12,672.72,2690.88
930,F38841,2022-08-17,LETICIA RAMIREZ HERNANDEZ,MARCO ANTONIO CAZARES RAMIREZ,1,TUE00371,"TUB INOX 1/4""ØX150CM 900W 230V 27DOBLEZ",1284.0,249.45,249.45,1284.0,249.45,1034.55,1034.55
931,F38850,2022-08-18,LETICIA RAMIREZ HERNANDEZ,JUAN CARLOS HERNANDEZ PEREZ,1,TUE00172,"TUB INOX 1/2""ØX670MM 22.5W480V BRIDA 6""",25258.15,2754.67,2754.67,25258.15,2754.67,22503.48,22503.48
933,F38853,2022-08-18,LETICIA RAMIREZ HERNANDEZ,ZENITROM Y JB,1,BN00158,BAN MICA INOX 33mmØx26mm 100W 230V CAJA,758.5,0.0,120.77,758.5,120.77,637.73,637.73
938,F38862,2022-08-19,LETICIA RAMIREZ HERNANDEZ,PROCESOS GRAFICOS DEL BAJIO,3,TUE00122,"TUB INOX 5/16""Øx132MM 1000W 230V ESP/CAB",983.0,227.62,227.62,2949.0,682.85,755.38,2266.15
942,F38867,2022-08-22,LETICIA RAMIREZ HERNANDEZ,LABORATORIO Y CONTROL DE CALIDAD DE MONTERREY,1,TUE00267,"TUB INOX 5/16""ØX296MM 1300W 110V ""M"" ESP",1048.97,6587.67,6587.67,1048.97,6587.67,-5538.7,-5538.7
943,F38868,2022-08-22,LETICIA RAMIREZ HERNANDEZ,OVO AGRO,2,TUA00472,"TUB INOX 1/2""ØX345MM 500W240V U BUSH-M18",1056.35,348.7,348.7,2112.7,697.4,707.65,1415.3
944,F38871,2022-08-22,LETICIA RAMIREZ HERNANDEZ,COCINAS Y EQUIPOS INOXIDABLES DE QUERETARO,2,TUA00437,"TUB INOX 1/2""ØX246MM 3000W480V ""M"" BUSH",985.0,242.78,242.78,1970.0,485.55,742.22,1484.45
946,F38876,2022-08-23,LETICIA RAMIREZ HERNANDEZ,C LABELING SOLUTIONS,20,PT00011,PT-100 FORMA ESPECIAL EXT. DE 1.5 MTS,935.0,185.95,185.95,18700.0,3719.07,749.05,14980.93
947,F38880,2022-08-23,ALFREDO CANELA,VALEO KAPEC,6,TUA00258,"TUB INOX 7/16""Øx190mm 2000W 400V BUS/LAT",2177.5,457.71,457.71,13065.0,2746.25,1719.79,10318.75
948,F38881,2022-08-23,ALFREDO CANELA,APEX TOOL GROUP MANUFACTURING MEXICO,3,BN00055,BN INOX 111MMØX85MM 1000W127V CIERRE STD,1991.0,0.0,182.87,5973.0,548.62,1808.13,5424.38
953,F38887,2022-08-23,LETICIA RAMIREZ HERNANDEZ,ADRIANA BERENICE GUERRERO OVIEDO,1,TP0016,"TERMOPAR CERAMICO T/K"" LONG 24"" CAL 8""",813.0,260.2,260.2,813.0,260.2,552.8,552.8
954,F38889,2022-08-23,LETICIA RAMIREZ HERNANDEZ,AUTOPARTES RUBBER SOUL,8,CBS00043,"CART INOX 3/4""x24"" LONG 1500W 220V",764.8,216.17,216.17,6118.4,1729.33,548.63,4389.07
957,F38892,2022-08-24,ALFREDO CANELA,EQUINOX,5,TUA00134,"TUB ""J"" Ø 8 MM X 240 CM 5500 W 220 V",1551.2,0.0,333.77,7756.0,1668.85,1217.43,6087.15
958,F38894,2022-08-24,LETICIA RAMIREZ HERNANDEZ,DESECHOS INDUSTRIALES CONIN,1,BN00265,BAN INOX 192MMØX150MM 3500W 440V C/ALLEN,1584.6,0.0,369.86,1584.6,369.86,1214.74,1214.74
960,F38910,2022-08-25,ALFREDO CANELA,RICHALUM,2,BOBINA004,RESIST TIPO BOBINA CAL. 6 DSD 30 KW 440V,18482.78,2613.6,2613.6,36965.56,5227.2,15869.18,31738.36
962,F38913,2022-08-26,AARON NUÑO CORDOVA,VISSCHER CARAVELLE MEXICO,1,BC00029,BC INOX 245MMØX346MM 6KW 480V EXT3MTS,9700.0,0.0,0.0,9700.0,0.0,9700.0,9700.0
964,F38923,2022-08-26,LETICIA RAMIREZ HERNANDEZ,INTERPLAST,2,TUE00373,"TUB INOX 5/16""ØX76CM 1200W 230V ESP",1100.0,0.0,43.93,2200.0,87.87,1056.07,2112.13
965,F38924,2022-08-29,LETICIA RAMIREZ HERNANDEZ,FRANCISCO JAVIER MEDINA SANCHEZ,2,TUA00009,"TUB INOX 7/16""ØX510MM ""U""8000W 440V TAP",2186.0,0.0,1062.78,4372.0,2125.57,1123.22,2246.43
967,F38932,2022-08-29,LETICIA RAMIREZ HERNANDEZ,FLUX INTEGRACION,2,EE00067,FAB BOB 100MMX200MM 4500W480W AHOGA/ALUC,1974.31,0.0,360.69,3948.62,721.38,1613.62,3227.24
968,F38932,2022-08-29,LETICIA RAMIREZ HERNANDEZ,FLUX INTEGRACION,1,EE00068,FAB BOB 100MMX500MM 7500W480W AHOGA/ALUC,2874.31,0.0,886.73,2874.31,886.73,1987.58,1987.58
969,F38937,2022-08-29,LETICIA RAMIREZ HERNANDEZ,MANTOS IMPERMEABILIZANTES ROBVE,2,CBE00032,"CBE 5/8""ØX1.75MTLON 1500W440V T/PLICA",2215.0,0.0,610.78,4430.0,1221.56,1604.22,3208.44
971,F38941,2022-08-30,LETICIA RAMIREZ HERNANDEZ,PAULINA SERVIN CASTRO,4,TEE00017,"ELEM K CAL. 8 x12"" C/FUNDA CERAMICA",2218.27,0.0,1204.71,8873.08,4818.85,1013.56,4054.23
973,F38947,2022-08-31,ALFREDO CANELA,NESTLE MEXICO,5,TUE00216,"TUB INOX 3/8""Øx4040mm ESP 4000W 254V",3200.0,0.0,1048.9,16000.0,5244.49,2151.1,10755.51
974,F38948,2022-08-31,ALFREDO CANELA,RENOVA INDUSTRIAL,12,CBS00075,"CBS INOX 5/8""ØX152MM 400W 220V EXT.35CM",781.0,0.0,126.46,9372.0,1517.55,654.54,7854.45
975,F38949,2022-08-31,ALFREDO CANELA,BUSSMANN,15,CS58K2105AA1,"CAS INOX 5/8""ØX5 1/2"" 1050W 240V ESC90°",1180.0,0.0,191.22,17700.0,2868.3,988.78,14831.7
976,F38950,2022-08-31,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,20,ECQ-00972,"TUB. ENCAPSULADA 5/16Øx780mm 1500W 240V""",1475.3,314.44,314.44,29506.0,6288.76,1160.86,23217.24
977,F38951,2022-08-31,LETICIA RAMIREZ HERNANDEZ,MARIA ESTELA ROQUE MENDOZA,20,PT00090,PT-100 6MMØX6CM EXT 4MT TEFLON 4HILOS,1144.58,363.31,363.31,22891.6,7266.24,781.27,15625.36
979,F38957,2022-08-31,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,4,TUE00034,"TUB INOX7 /16x115CMS CLIP15KW220V PLACA""",2621.15,741.05,741.05,10484.6,2964.18,1880.1,7520.42
981,F38959,2022-08-31,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,1,TUA00462,"TUB INOX 5/16""ØX25CM 3000W240V ""U""T/PUMA",1443.3,470.05,470.05,1443.3,470.05,973.25,973.25
982,F38959,2022-08-31,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,1,TUE00365,"TUB INOX 5/16""ØX315MM 3KW240V 3 ELIPSES",1033.0,0.0,217.51,1033.0,217.51,815.49,815.49
985,F38968,2022-09-02,LETICIA RAMIREZ HERNANDEZ,ADRIANA BERENICE GUERRERO OVIEDO,1,TP0016,"TERMOPAR CERAMICO T/K"" LONG 24"" CAL 8""",813.1,260.2,260.2,813.1,260.2,552.9,552.9
986,F38969,2022-09-02,LETICIA RAMIREZ HERNANDEZ,INMOBILIARIA MONTAÑA,1,TUA00249,"TUB INOX 1/2""Øx650mm U 12KW 220V TAPON",3450.74,1216.54,1216.54,3450.74,1216.54,2234.2,2234.2
988,F38973,2022-09-02,LETICIA RAMIREZ HERNANDEZ,TOP LABEL,1,RC00030,"RC 5/8""ØX75CM 4200W 480V CLAVIJA T/PLANC",2256.35,0.0,927.84,2256.35,927.84,1328.51,1328.51
991,F38984,2022-09-05,LETICIA RAMIREZ HERNANDEZ,PLENCO DE MEXICO,10,CS34S2100A00,"CAS INOX 3/4""ØX16"" 1000W 240V EXT.30CM",864.2,0.0,226.8,8642.0,2268.0,637.4,6374.0
992,F38986,2022-09-05,LETICIA RAMIREZ HERNANDEZ,TEODULO CONSTANCIO HERNANDEZ BAUTISTA,2,TU5/16X230MM,"TUBULAR  J"" 5/16"" 230MM 4500W 220V""",999.91,226.23,226.23,1999.81,452.46,773.68,1547.35
993,F38995,2022-09-06,ALFREDO CANELA,DEACERO,1,47980590,"TUBULAR U"" 11mmØx510mm 3kW 460V 3pz""",1800.0,693.77,693.77,1800.0,693.77,1106.23,1106.23
994,F38996,2022-09-06,ALFREDO CANELA,DEACERO,1,93980461,"TERMOPAR K DOBLE CAL8 x18 FUND INOX 316""",2068.5,1261.99,1261.99,2068.5,1261.99,806.51,806.51
995,F38996,2022-09-06,ALFREDO CANELA,DEACERO,1,93980465,TERMOPAR K DOBLE CAL14x21 FUNDA CERAMICA,3213.0,0.0,1165.13,3213.0,1165.13,2047.87,2047.87
996,F38997,2022-09-06,ALFREDO CANELA,DEACERO,4,54020219,"TER EK DOBLE1/2Øx12""x24"" EN INOX-T316""",2464.2,0.0,1067.99,9856.8,4271.95,1396.21,5584.85
997,F38998,2022-09-07,ALFREDO CANELA,DONGA HWASUNG MEXICO,20,PT00047,"PT-100 3/16""Øx3 1/2"" LONG EXT3MTS,3HILOS",810.0,313.65,313.65,16200.0,6273.1,496.35,9926.9
998,F38999,2022-09-07,AARON NUÑO CORDOVA,GERARDO CRUZ ROLDAN,1,P25601AB0600,"PT-100 5/16""ØX1MT CON1/2""-1/2""NPT C/MARI",1075.31,0.0,521.55,1075.31,521.55,553.76,553.76
999,F39004,2022-09-07,LETICIA RAMIREZ HERNANDEZ,PÚBLICO EN GENERAL,8,CS12N1050A00,"CAS INOX 1/2""ØX8"" 500W 127V EXT30CM",753.5,0.0,127.11,6028.0,1016.9,626.39,5011.1
1001,F39006,2022-09-08,LETICIA RAMIREZ HERNANDEZ,METAPLUS,3,BC00010,"BC PLANA 6""LARx4 1/4""ANC 2000W 220V C/TJ",2400.0,0.0,679.75,7200.0,2039.25,1720.25,5160.75
1005,F39009,2022-09-08,LETICIA RAMIREZ HERNANDEZ,DIANA OLIVIA ESPINO NAVARRETE,2,TP0016,"TERMOPAR CERAMICO T/K"" LONG 24"" CAL 8""",813.1,260.2,260.2,1626.21,520.4,552.9,1105.81
1006,F39010,2022-09-08,AARON NUÑO CORDOVA,TE.MEX AUTOMOTIVE,9,CAS00084,CAS INOX 12.5MMØX165MM 300W 280V EXT.1MT,764.39,137.83,137.83,6879.51,1240.49,626.56,5639.02
1007,F39010,2022-09-08,AARON NUÑO CORDOVA,TE.MEX AUTOMOTIVE,1,CAS00085,CAS INOX 12.5MMØX265MM 400W 280V EXT.1MT,941.77,203.69,203.69,941.77,203.69,738.08,738.08
1009,F39013,2022-09-08,LETICIA RAMIREZ HERNANDEZ,MONASTERIO FRANCISCANO T O R DE NUESTRA SEÑORA DE LOS DOLORES,2,BP00268,BAN P INOX 75MMX254MM 350W 127V T/TOR,863.0,68.35,68.35,1726.0,136.7,794.65,1589.3
1010,F39014,2022-09-08,LETICIA RAMIREZ HERNANDEZ,SOLUCIONES E INNOVACION EN TINTORERIA DEL NORTE,1,TUA00098,"TUB INOX.5/16""Øx473mm U 2500W 220V TAPO",1045.31,388.11,388.11,1045.31,388.11,657.2,657.2
1011,F39016,2022-09-08,LETICIA RAMIREZ HERNANDEZ,MONASTERIO FRANCISCANO T O R DE NUESTRA SEÑORA DE LOS DOLORES,2,BP00268,BAN P INOX 75MMX254MM 350W 127V T/TOR,901.5,68.35,68.35,1803.0,136.7,833.15,1666.3
1012,F39017,2022-09-08,LETICIA RAMIREZ HERNANDEZ,CENTRO HOSPITALARIO MAC,3,TUA00468,"TUB INOX 7/16""ØX595MM 5000W 220V ""U"" BUS",1064.0,330.66,330.66,3192.0,991.99,733.34,2200.01
1013,F39018,2022-09-09,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,20,ECQ-00972,"TUB. ENCAPSULADA 5/16Øx780mm 1500W 240V""",1475.3,331.61,331.61,29506.0,6632.15,1143.69,22873.85
1014,F39018,2022-09-09,ALFREDO CANELA,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO,1,ECQ-00974,TUBULAR 11mmØx450mm 4500W 480V 6pz,3730.0,1388.82,1388.82,3730.0,1388.82,2341.18,2341.18
1016,F39024,2022-09-09,ALFREDO CANELA,TAYLOR FARMS DE MEXICO,2,TUE00081,"TUB INOX 1/4""Øx355MM 4500W230V ESP/PLAC",2278.45,0.0,436.59,4556.9,873.18,1841.86,3683.72
1017,F39026,2022-09-09,LETICIA RAMIREZ HERNANDEZ,JUAN ROBERTO ARELLANO PEREYRA,1,TUA00473,"TUB INOX 5/16""ØX205MM 1000W 127V ""U"" BUS",817.89,0.0,176.15,817.89,176.15,641.74,641.74
1020,F39032,2022-09-12,LETICIA RAMIREZ HERNANDEZ,SABER Y SABOR,3,TUE00161,"TUB INOX 1/4""Øx150MM 900W 220V ESP/NAYLA",1784.35,0.0,112.39,5353.05,337.18,1671.96,5015.87
1022,F39034,2022-09-12,LETICIA RAMIREZ HERNANDEZ,HECTOR SALAS RUIZ,4,CAE00045,"CAS INOX 1/2""ØX41/2"" 500W127V ESCUADRA",779.5,158.36,158.36,3118.0,633.45,621.14,2484.55
